Date,IT Dep.,CostElement,Country,Budget,,
01/01/2020,Planning,External Labor,USA,"405,132",,
02/01/2020,Planning,External Labor,USA,"406,932",,
03/01/2020,Planning,External Labor,USA,"405,132",,
04/01/2020,Planning,External Labor,USA,"405,132",,
05/01/2020,Planning,External Labor,USA,"405,132",,
06/01/2020,Planning,External Labor,USA,"375,953",,
07/01/2020,Planning,External Labor,USA,"375,953",,
08/01/2020,Planning,External Labor,USA,"375,953",,
09/01/2020,Planning,External Labor,USA,"375,953",,
10/01/2020,Planning,External Labor,USA,"375,953",,
11/01/2020,Planning,External Labor,USA,"375,953",,
12/01/2020,Planning,External Labor,USA,"375,973",,
01/01/2020,Planning,Hardware,United Kingdom,243,,
02/01/2020,Planning,Hardware,United Kingdom,243,,
03/01/2020,Planning,Hardware,United Kingdom,243,,
04/01/2020,Planning,Hardware,United Kingdom,243,,
05/01/2020,Planning,Hardware,United Kingdom,243,,
06/01/2020,Planning,Hardware,United Kingdom,243,,
07/01/2020,Planning,Hardware,United Kingdom,243,,
08/01/2020,Planning,Hardware,United Kingdom,243,,
09/01/2020,Planning,Hardware,United Kingdom,243,,
10/01/2020,Planning,Hardware,United Kingdom,243,,
11/01/2020,Planning,Hardware,United Kingdom,243,,
12/01/2020,Planning,Hardware,United Kingdom,243,,
01/01/2020,Planning,Hardware,USA,"2,025",,
02/01/2020,Planning,Hardware,USA,"2,025",,
03/01/2020,Planning,Hardware,USA,"51,150",,
04/01/2020,Planning,Hardware,USA,"2,025",,
05/01/2020,Planning,Hardware,USA,"2,025",,
06/01/2020,Planning,Hardware,USA,"309,150",,
07/01/2020,Planning,Hardware,USA,"2,025",,
08/01/2020,Planning,Hardware,USA,"2,025",,
09/01/2020,Planning,Hardware,USA,"51,150",,
10/01/2020,Planning,Hardware,USA,"2,025",,
11/01/2020,Planning,Hardware,USA,"2,025",,
12/01/2020,Planning,Hardware,USA,"51,150",,
01/01/2020,Planning,Hardware Maintenance,Brazil,662,,
02/01/2020,Planning,Hardware Maintenance,Brazil,662,,
03/01/2020,Planning,Hardware Maintenance,Brazil,662,,
04/01/2020,Planning,Hardware Maintenance,Brazil,662,,
05/01/2020,Planning,Hardware Maintenance,Brazil,662,,
06/01/2020,Planning,Hardware Maintenance,Brazil,662,,
07/01/2020,Planning,Hardware Maintenance,Brazil,662,,
08/01/2020,Planning,Hardware Maintenance,Brazil,662,,
09/01/2020,Planning,Hardware Maintenance,Brazil,662,,
10/01/2020,Planning,Hardware Maintenance,Brazil,662,,
11/01/2020,Planning,Hardware Maintenance,Brazil,662,,
12/01/2020,Planning,Hardware Maintenance,Brazil,674,,
01/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
02/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
03/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
04/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
05/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
06/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
07/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
08/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
09/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
10/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
11/01/2020,Planning,Hardware Maintenance,USA,"13,190",,
12/01/2020,Planning,Hardware Maintenance,USA,"13,197",,
01/01/2020,Planning,Inbound Allocations,France,"2,660",,
02/01/2020,Planning,Inbound Allocations,France,"2,660",,
03/01/2020,Planning,Inbound Allocations,France,"2,660",,
04/01/2020,Planning,Inbound Allocations,France,"2,660",,
05/01/2020,Planning,Inbound Allocations,France,"2,660",,
06/01/2020,Planning,Inbound Allocations,France,"2,660",,
07/01/2020,Planning,Inbound Allocations,France,"2,660",,
08/01/2020,Planning,Inbound Allocations,France,"2,660",,
09/01/2020,Planning,Inbound Allocations,France,"2,660",,
10/01/2020,Planning,Inbound Allocations,France,"2,660",,
11/01/2020,Planning,Inbound Allocations,France,"2,660",,
12/01/2020,Planning,Inbound Allocations,France,"2,660",,
01/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
02/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
03/01/2020,Planning,Inbound Allocations,United Kingdom,"15,488",,
04/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
05/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
06/01/2020,Planning,Inbound Allocations,United Kingdom,"15,488",,
07/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
08/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
09/01/2020,Planning,Inbound Allocations,United Kingdom,"15,488",,
10/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
11/01/2020,Planning,Inbound Allocations,United Kingdom,"-5,410",,
12/01/2020,Planning,Inbound Allocations,United Kingdom,"15,488",,
07/01/2020,Planning,Inbound Allocations,USA,"81,000",,
08/01/2020,Planning,Inbound Allocations,USA,"81,000",,
09/01/2020,Planning,Inbound Allocations,USA,"81,000",,
10/01/2020,Planning,Inbound Allocations,USA,"81,000",,
11/01/2020,Planning,Inbound Allocations,USA,"81,000",,
12/01/2020,Planning,Inbound Allocations,USA,"81,000",,
01/01/2020,Planning,Internal Labor,France,"13,033",,
02/01/2020,Planning,Internal Labor,France,"13,033",,
03/01/2020,Planning,Internal Labor,France,"13,033",,
04/01/2020,Planning,Internal Labor,France,"13,033",,
05/01/2020,Planning,Internal Labor,France,"13,033",,
06/01/2020,Planning,Internal Labor,France,"13,033",,
07/01/2020,Planning,Internal Labor,France,"13,033",,
08/01/2020,Planning,Internal Labor,France,"13,033",,
09/01/2020,Planning,Internal Labor,France,"13,033",,
10/01/2020,Planning,Internal Labor,France,"13,033",,
11/01/2020,Planning,Internal Labor,France,"13,033",,
12/01/2020,Planning,Internal Labor,France,"13,033",,
01/01/2020,Planning,Internal Labor,United Kingdom,"1,091",,
02/01/2020,Planning,Internal Labor,United Kingdom,"1,091",,
03/01/2020,Planning,Internal Labor,United Kingdom,"1,202",,
04/01/2020,Planning,Internal Labor,United Kingdom,"-3,658",,
05/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
06/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
07/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
08/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
09/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
10/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
11/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
12/01/2020,Planning,Internal Labor,United Kingdom,"-3,706",,
01/01/2020,Planning,Internal Labor,USA,"408,311",,
02/01/2020,Planning,Internal Labor,USA,"413,818",,
03/01/2020,Planning,Internal Labor,USA,"447,658",,
04/01/2020,Planning,Internal Labor,USA,"419,308",,
05/01/2020,Planning,Internal Labor,USA,"419,135",,
06/01/2020,Planning,Internal Labor,USA,"419,097",,
07/01/2020,Planning,Internal Labor,USA,"295,901",,
08/01/2020,Planning,Internal Labor,USA,"295,840",,
09/01/2020,Planning,Internal Labor,USA,"295,013",,
10/01/2020,Planning,Internal Labor,USA,"302,663",,
11/01/2020,Planning,Internal Labor,USA,"301,453",,
12/01/2020,Planning,Internal Labor,USA,"300,217",,
01/01/2020,Planning,Other,United Kingdom,130,,
02/01/2020,Planning,Other,United Kingdom,130,,
03/01/2020,Planning,Other,United Kingdom,"38,642",,
04/01/2020,Planning,Other,United Kingdom,130,,
05/01/2020,Planning,Other,United Kingdom,130,,
06/01/2020,Planning,Other,United Kingdom,"36,625",,
07/01/2020,Planning,Other,United Kingdom,130,,
08/01/2020,Planning,Other,United Kingdom,130,,
09/01/2020,Planning,Other,United Kingdom,"35,362",,
10/01/2020,Planning,Other,United Kingdom,130,,
11/01/2020,Planning,Other,United Kingdom,130,,
12/01/2020,Planning,Other,United Kingdom,"35,957",,
01/01/2020,Planning,Other,USA,"3,970",,
02/01/2020,Planning,Other,USA,"3,970",,
03/01/2020,Planning,Other,USA,"3,970",,
04/01/2020,Planning,Other,USA,"3,970",,
05/01/2020,Planning,Other,USA,"3,970",,
06/01/2020,Planning,Other,USA,"3,970",,
07/01/2020,Planning,Other,USA,"3,970",,
08/01/2020,Planning,Other,USA,"3,970",,
09/01/2020,Planning,Other,USA,"3,970",,
10/01/2020,Planning,Other,USA,"3,970",,
11/01/2020,Planning,Other,USA,"3,970",,
12/01/2020,Planning,Other,USA,"3,973",,
01/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,891",,
02/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,891",,
03/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,891",,
04/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,906",,
05/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,906",,
06/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,906",,
07/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,955",,
08/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,955",,
09/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,955",,
10/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,826",,
11/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,826",,
12/01/2020,Planning,Outbound Allocations,United Kingdom,"-3,826",,
03/01/2020,Planning,Software,United Kingdom,"7,290",,
01/01/2020,Planning,Software,USA,"23,500",,
02/01/2020,Planning,Software,USA,"22,750",,
03/01/2020,Planning,Software,USA,"22,750",,
04/01/2020,Planning,Software,USA,"42,550",,
05/01/2020,Planning,Software,USA,"112,750",,
06/01/2020,Planning,Software,USA,"78,850",,
07/01/2020,Planning,Software,USA,"25,750",,
08/01/2020,Planning,Software,USA,"22,750",,
09/01/2020,Planning,Software,USA,"22,750",,
10/01/2020,Planning,Software,USA,"22,750",,
11/01/2020,Planning,Software,USA,"28,583",,
12/01/2020,Planning,Software,USA,"28,583",,
01/01/2020,Planning,Software Maintenance,USA,"2,050,578",,
02/01/2020,Planning,Software Maintenance,USA,"284,873",,
03/01/2020,Planning,Software Maintenance,USA,"343,934",,
04/01/2020,Planning,Software Maintenance,USA,"274,275",,
05/01/2020,Planning,Software Maintenance,USA,"202,103",,
06/01/2020,Planning,Software Maintenance,USA,"1,163,256",,
07/01/2020,Planning,Software Maintenance,USA,"1,404,530",,
08/01/2020,Planning,Software Maintenance,USA,"202,103",,
09/01/2020,Planning,Software Maintenance,USA,"203,979",,
10/01/2020,Planning,Software Maintenance,USA,"249,833",,
11/01/2020,Planning,Software Maintenance,USA,"339,914",,
12/01/2020,Planning,Software Maintenance,USA,"219,366",,
01/01/2020,Planning,Supplies,United Kingdom,36,,
02/01/2020,Planning,Supplies,United Kingdom,36,,
03/01/2020,Planning,Supplies,United Kingdom,36,,
04/01/2020,Planning,Supplies,United Kingdom,36,,
05/01/2020,Planning,Supplies,United Kingdom,36,,
06/01/2020,Planning,Supplies,United Kingdom,36,,
07/01/2020,Planning,Supplies,United Kingdom,36,,
08/01/2020,Planning,Supplies,United Kingdom,36,,
09/01/2020,Planning,Supplies,United Kingdom,36,,
10/01/2020,Planning,Supplies,United Kingdom,36,,
11/01/2020,Planning,Supplies,United Kingdom,36,,
12/01/2020,Planning,Supplies,United Kingdom,36,,
01/01/2020,Planning,Supplies,USA,"2,040",,
02/01/2020,Planning,Supplies,USA,"2,040",,
03/01/2020,Planning,Supplies,USA,"2,040",,
04/01/2020,Planning,Supplies,USA,"2,040",,
05/01/2020,Planning,Supplies,USA,"2,040",,
06/01/2020,Planning,Supplies,USA,"2,040",,
07/01/2020,Planning,Supplies,USA,"2,040",,
08/01/2020,Planning,Supplies,USA,"2,040",,
09/01/2020,Planning,Supplies,USA,"2,040",,
10/01/2020,Planning,Supplies,USA,"2,040",,
11/01/2020,Planning,Supplies,USA,"2,040",,
12/01/2020,Planning,Supplies,USA,"2,040",,
01/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
02/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
03/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
04/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
05/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
06/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
07/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
08/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
09/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
10/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
11/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
12/01/2020,Planning,Telecomm,United Kingdom,"4,095",,
01/01/2020,Planning,Training,United Kingdom,243,,
02/01/2020,Planning,Training,United Kingdom,243,,
03/01/2020,Planning,Training,United Kingdom,243,,
04/01/2020,Planning,Training,United Kingdom,243,,
05/01/2020,Planning,Training,United Kingdom,243,,
06/01/2020,Planning,Training,United Kingdom,243,,
07/01/2020,Planning,Training,United Kingdom,243,,
08/01/2020,Planning,Training,United Kingdom,243,,
09/01/2020,Planning,Training,United Kingdom,243,,
10/01/2020,Planning,Training,United Kingdom,243,,
11/01/2020,Planning,Training,United Kingdom,243,,
12/01/2020,Planning,Training,United Kingdom,243,,
01/01/2020,Planning,Training,USA,"7,054",,
02/01/2020,Planning,Training,USA,"7,054",,
03/01/2020,Planning,Training,USA,"7,054",,
04/01/2020,Planning,Training,USA,"7,054",,
05/01/2020,Planning,Training,USA,"7,054",,
06/01/2020,Planning,Training,USA,"7,054",,
07/01/2020,Planning,Training,USA,"7,054",,
08/01/2020,Planning,Training,USA,"7,054",,
09/01/2020,Planning,Training,USA,"7,054",,
10/01/2020,Planning,Training,USA,"7,054",,
11/01/2020,Planning,Training,USA,"7,054",,
12/01/2020,Planning,Training,USA,"7,054",,
01/01/2020,Planning,Travel,France,816,,
02/01/2020,Planning,Travel,France,816,,
03/01/2020,Planning,Travel,France,816,,
04/01/2020,Planning,Travel,France,816,,
05/01/2020,Planning,Travel,France,816,,
06/01/2020,Planning,Travel,France,816,,
07/01/2020,Planning,Travel,France,816,,
08/01/2020,Planning,Travel,France,816,,
09/01/2020,Planning,Travel,France,816,,
10/01/2020,Planning,Travel,France,816,,
11/01/2020,Planning,Travel,France,816,,
12/01/2020,Planning,Travel,France,816,,
01/01/2020,Planning,Travel,United Kingdom,-365,,
02/01/2020,Planning,Travel,United Kingdom,-365,,
03/01/2020,Planning,Travel,United Kingdom,-365,,
04/01/2020,Planning,Travel,United Kingdom,-365,,
05/01/2020,Planning,Travel,United Kingdom,-365,,
06/01/2020,Planning,Travel,United Kingdom,-365,,
07/01/2020,Planning,Travel,United Kingdom,-365,,
08/01/2020,Planning,Travel,United Kingdom,-365,,
09/01/2020,Planning,Travel,United Kingdom,-365,,
10/01/2020,Planning,Travel,United Kingdom,-365,,
11/01/2020,Planning,Travel,United Kingdom,-364,,
12/01/2020,Planning,Travel,United Kingdom,-365,,
06/01/2020,Portals,Administrative,USA,"-4,200",,
07/01/2020,Portals,Administrative,USA,"-4,200",,
08/01/2020,Portals,Administrative,USA,"-4,200",,
09/01/2020,Portals,Administrative,USA,"-4,200",,
10/01/2020,Portals,Administrative,USA,"-4,200",,
11/01/2020,Portals,Administrative,USA,"-4,200",,
12/01/2020,Portals,Administrative,USA,"-4,200",,
01/01/2020,Portals,Employee Performance,USA,116,,
02/01/2020,Portals,Employee Performance,USA,116,,
03/01/2020,Portals,Employee Performance,USA,116,,
04/01/2020,Portals,Employee Performance,USA,116,,
05/01/2020,Portals,Employee Performance,USA,116,,
06/01/2020,Portals,Employee Performance,USA,116,,
07/01/2020,Portals,Employee Performance,USA,116,,
08/01/2020,Portals,Employee Performance,USA,116,,
09/01/2020,Portals,Employee Performance,USA,116,,
10/01/2020,Portals,Employee Performance,USA,116,,
11/01/2020,Portals,Employee Performance,USA,116,,
12/01/2020,Portals,Employee Performance,USA,116,,
01/01/2020,Portals,External Labor,USA,"15,000",,
02/01/2020,Portals,External Labor,USA,"15,000",,
03/01/2020,Portals,External Labor,USA,"72,000",,
04/01/2020,Portals,External Labor,USA,"15,000",,
05/01/2020,Portals,External Labor,USA,"15,000",,
06/01/2020,Portals,External Labor,USA,"72,000",,
07/01/2020,Portals,External Labor,USA,"15,000",,
08/01/2020,Portals,External Labor,USA,"15,000",,
09/01/2020,Portals,External Labor,USA,"72,000",,
10/01/2020,Portals,External Labor,USA,"15,000",,
11/01/2020,Portals,External Labor,USA,"15,000",,
12/01/2020,Portals,External Labor,USA,"72,000",,
03/01/2020,Portals,Hardware,USA,"3,750",,
06/01/2020,Portals,Hardware,USA,"3,750",,
09/01/2020,Portals,Hardware,USA,"3,750",,
12/01/2020,Portals,Hardware,USA,"3,750",,
01/01/2020,Portals,Internal Labor,USA,"67,733",,
02/01/2020,Portals,Internal Labor,USA,"68,880",,
03/01/2020,Portals,Internal Labor,USA,"74,993",,
04/01/2020,Portals,Internal Labor,USA,"69,537",,
05/01/2020,Portals,Internal Labor,USA,"69,537",,
06/01/2020,Portals,Internal Labor,USA,"69,537",,
07/01/2020,Portals,Internal Labor,USA,"70,027",,
08/01/2020,Portals,Internal Labor,USA,"70,027",,
09/01/2020,Portals,Internal Labor,USA,"69,808",,
10/01/2020,Portals,Internal Labor,USA,"71,373",,
11/01/2020,Portals,Internal Labor,USA,"70,711",,
12/01/2020,Portals,Internal Labor,USA,"70,150",,
01/01/2020,Portals,Recognition,USA,30,,
02/01/2020,Portals,Recognition,USA,30,,
03/01/2020,Portals,Recognition,USA,30,,
04/01/2020,Portals,Recognition,USA,30,,
05/01/2020,Portals,Recognition,USA,30,,
06/01/2020,Portals,Recognition,USA,30,,
07/01/2020,Portals,Recognition,USA,30,,
08/01/2020,Portals,Recognition,USA,30,,
09/01/2020,Portals,Recognition,USA,30,,
10/01/2020,Portals,Recognition,USA,30,,
11/01/2020,Portals,Recognition,USA,30,,
12/01/2020,Portals,Recognition,USA,30,,
03/01/2020,Portals,Software,USA,"37,500",,
06/01/2020,Portals,Software,USA,"112,500",,
09/01/2020,Portals,Software,USA,"112,500",,
12/01/2020,Portals,Software,USA,"7,500",,
03/01/2020,Portals,Supplies,USA,"3,000",,
06/01/2020,Portals,Supplies,USA,"3,000",,
09/01/2020,Portals,Supplies,USA,"3,000",,
12/01/2020,Portals,Supplies,USA,"3,000",,
01/01/2020,Portals,Telecomm,USA,357,,
02/01/2020,Portals,Telecomm,USA,357,,
03/01/2020,Portals,Telecomm,USA,357,,
04/01/2020,Portals,Telecomm,USA,357,,
05/01/2020,Portals,Telecomm,USA,357,,
06/01/2020,Portals,Telecomm,USA,357,,
07/01/2020,Portals,Telecomm,USA,357,,
08/01/2020,Portals,Telecomm,USA,357,,
09/01/2020,Portals,Telecomm,USA,357,,
10/01/2020,Portals,Telecomm,USA,357,,
11/01/2020,Portals,Telecomm,USA,357,,
12/01/2020,Portals,Telecomm,USA,357,,
03/01/2020,Portals,Training,USA,"1,500",,
06/01/2020,Portals,Training,USA,"1,500",,
09/01/2020,Portals,Training,USA,"1,500",,
12/01/2020,Portals,Training,USA,"1,500",,
06/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
07/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
08/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
09/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
10/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
11/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
12/01/2020,Portfolio Management,Administrative,USA,"-11,813",,
01/01/2020,Portfolio Management,Employee Performance,USA,145,,
02/01/2020,Portfolio Management,Employee Performance,USA,145,,
03/01/2020,Portfolio Management,Employee Performance,USA,145,,
